,Unnamed: 0,street,project,marketSegment,lat,long,avg_price_per_sqm,district,commonest_tenure,num_malls,num_taxi_stands,num_primary_schools,num_mrt,num_hawker,num_carparks,num_bus_stops,num_chas_clinics,num_sports_facilities,num_community_centers,num_supermarkets,num_secondary_schools
2033,2033,AMBER ROAD,NYON,RCR,1.3350920256344017,103.8634362704423,24525.239171186146,15,Freehold,1,3,2,2,1,0,0,14,0,3,9,1
2034,2034,KOON SENG ROAD,CASA FELIZ,RCR,1.3410131264060572,103.87563981333032,9554.455445544554,15,Freehold,0,3,2,3,1,1,0,5,0,1,4,3
2035,2035,WOO MON CHEW ROAD,POH HENG COURT,OCR,1.3659184108999434,103.87729186145512,12848.101265822785,15,Freehold,0,0,2,0,0,0,0,15,0,2,3,3
2036,2036,KOVAN ROAD,THE BENTLY RESIDENCES@KOVAN,OCR,1.316602707830654,103.92134714862296,14844.545175325226,19,Freehold,0,1,2,0,0,3,0,9,1,0,10,0
2037,2037,ONAN ROAD,ONAN SUITES,RCR,1.3366700757132584,103.87537789703951,12555.81854270807,15,Freehold,1,4,2,3,1,0,0,9,1,1,4,2
2038,2038,RIVERVALE LINK,THE RIVERVALE,OCR,1.3344793832926094,103.9441103501895,7691.418132958303,19,99 yrs lease commencing from 1997,0,2,1,1,1,12,0,12,0,2,5,2
2039,2039,JALAN HAJIJAH,THE TAIPAN,OCR,1.371762448276659,103.87585700409468,11453.415689062684,16,Freehold,1,0,3,0,1,0,0,18,0,3,5,4
2040,2040,COMPASSVALE BOW,ESPARINA RESIDENCES,OCR,1.327923274172404,103.94499316116178,11817.877221114664,19,99 yrs lease commencing from 2010,0,2,2,1,2,17,0,16,2,3,7,4
2041,2041,MOUNTBATTEN ROAD,MOUNTBATTEN SUITES,RCR,1.336559951743586,103.86686667491784,13085.263487182665,15,Freehold,1,3,2,2,1,0,0,8,0,3,5,2
2042,2042,PASIR RIS GROVE,THE PALETTE,OCR,1.3806150090076903,103.93331535160976,11251.465509193806,18,99 yrs lease commencing from 2010,1,0,2,0,0,0,0,7,0,0,5,0
2043,2043,UPPER SERANGOON ROAD,THE OLD HOUSE,OCR,1.3239525685688294,103.92591820863696,10588.235294117649,19,Freehold,3,5,2,1,3,27,0,25,1,1,10,1
2044,2044,UPPER EAST COAST ROAD,EAST COAST RESIDENCES,OCR,1.3765977583154188,103.87770580412818,13665.284053140802,16,Freehold,1,0,4,0,1,0,0,27,0,3,10,3
2045,2045,ROSE LANE,ROSE VILLE,RCR,1.3303923783416758,103.87404561015715,11827.346041055718,15,Freehold,1,2,3,1,0,0,0,12,2,3,5,2
2046,2046,EAST COAST ROAD,UNITED MANSION,OCR,1.3579282480122403,103.8746517184466,12908.24294351776,15,Freehold,2,4,1,1,0,1,0,15,1,1,6,1
2047,2047,HOUGANG STREET 32,PARC VERA,OCR,1.3318902106323018,103.92698414213751,10811.84236683336,19,99 yrs lease commencing from 2010,3,9,4,2,4,38,0,33,1,2,11,3
2048,2048,UPPER SERANGOON ROAD,SPAZIO @ KOVAN,OCR,1.314796235549349,103.91797324063958,13253.81802341281,19,Freehold,0,2,2,1,0,0,0,9,2,0,9,2
2049,2049,CEYLON ROAD,CEYLON CREST,RCR,1.3395329776825369,103.8699093634966,12113.760308592711,15,Freehold,1,3,2,2,1,0,0,7,0,2,4,2
2050,2050,LORONG K TELOK KURAU,CASTLE LOFT,OCR,1.3513741131144377,103.8775838949111,11256.329272572317,15,Freehold,2,4,1,2,0,1,0,15,1,1,8,3
2051,2051,ANG MO KIO AVENUE 8,CENTRO RESIDENCES,OCR,1.2846588115503388,103.93347668643428,15534.444421902135,20,99 yrs lease commencing from 2007,0,0,0,0,0,0,0,0,0,0,0,0
2052,2052,TEMBELING ROAD,VITRA,RCR,1.3397972377484302,103.8731204409505,12029.663147310208,15,Freehold,0,3,2,2,1,0,0,3,0,1,3,2
2053,2053,LORONG N TELOK KURAU,BERKELEY RESIDENCES,OCR,1.3459267295910116,103.87318438787486,15995.238254916896,15,Freehold,1,5,2,3,1,1,0,11,0,2,5,2
2054,2054,TELOK KURAU ROAD,CADENCE LIGHT,OCR,1.3476949310209645,103.87599905739786,11927.039821776663,15,Freehold,2,5,2,2,1,1,0,13,1,1,7,2
2055,2055,JALAN JURONG KECHIL,TERRENE AT BUKIT TIMAH,RCR,1.2062474757695274,103.90508499724864,14956.964923895792,21,999 yrs lease commencing from 1885,0,0,0,0,0,0,0,0,0,0,0,0
2056,2056,TELOK KURAU ROAD,PRESTIGE LOFT,OCR,1.3480760367587046,103.8739404198373,13744.522804966611,15,Freehold,2,5,2,2,1,1,0,14,1,1,6,2
2057,2057,CHIKU ROAD,CASA AROMA,RCR,1.3428943927491748,103.87737677908636,11272.984087251922,15,Freehold,0,5,2,3,1,1,0,4,0,1,2,2
2058,2058,HUME AVENUE,HUME PARK II,OCR,1.2034622279382423,103.91882505147042,12165.851769484829,21,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
2059,2059,JALAN HAJI SALAM,RESIDENTIAL APARTMENTS,OCR,1.3900350826064445,103.8830747390201,8529.020824102792,16,Freehold,2,0,5,5,2,0,0,15,2,2,6,2
2060,2060,HAIG ROAD,THE PROMINENCE,RCR,1.3340938012347292,103.87405568964527,10988.246418692614,15,Freehold,1,3,2,2,1,0,0,11,1,2,5,2
2061,2061,LORONG J TELOK KURAU,JERSEY LODGE,OCR,1.35166254066846,103.87795441222288,12437.193501945949,15,Freehold,2,4,1,2,0,1,0,16,1,1,8,2
2062,2062,BEDOK RESERVOIR ROAD,WATERFRONT WAVES,OCR,1.3670775057160256,103.90039206861042,11830.783535040928,16,99 yrs lease commencing from 2007,2,1,2,0,0,2,0,11,0,1,4,2
2063,2063,LORONG M TELOK KURAU,GARDEN PARK RESIDENCES,OCR,1.3467372469554213,103.87434957952986,14589.122660174344,15,Freehold,2,5,2,3,1,1,0,12,0,2,7,2
2064,2064,HOUGANG AVENUE 7,EVERGREEN PARK,OCR,1.3361831736811614,103.9327140117099,7765.721114040462,19,99 yrs lease commencing from 1995,0,3,4,1,2,25,0,24,0,2,6,2
2065,2065,FLORA ROAD,AZALEA PARK CONDOMINIUM,OCR,1.4003109402233689,103.92349343950124,8915.379519987284,17,999 yrs lease commencing from 1885,0,0,1,1,0,0,0,3,0,0,3,0
2066,2066,MOUNTBATTEN ROAD,MOUNTBATTEN REGENCY,RCR,1.3344638417281618,103.86630236525284,12287.112276103102,15,Freehold,1,3,1,2,1,0,0,10,0,3,7,2
2067,2067,LORONG M TELOK KURAU,MABELLE,OCR,1.34618359893351,103.87414835173811,12817.231278842217,15,Freehold,2,6,2,3,1,1,0,12,0,2,7,2
2068,2068,TANAH MERAH KECHIL AVENUE,CASA MERAH,OCR,1.3824438477538517,103.8919734661172,11829.617284733711,16,99 yrs lease commencing from 2006,1,3,4,3,1,0,0,16,0,3,5,4
2069,2069,RICHARDS AVENUE,21 RICHARDS,OCR,1.31788416548328,103.92510915388914,13807.518416861983,19,Freehold,1,3,2,2,1,9,0,15,0,1,11,0
2070,2070,ST. PATRICK'S ROAD,SEVENTY SAINT PATRICK'S,OCR,1.352408643183721,103.87088722501156,19320.99622334101,15,Freehold,2,6,3,2,0,1,0,15,1,1,6,3
2071,2071,PASIR RIS GROVE,COCO PALMS,OCR,1.3833692282982737,103.93469257264408,12807.3439353525,18,99 yrs lease commencing from 2008,1,0,2,0,0,0,0,7,0,0,3,0
2072,2072,SIN MING WALK,THE GARDENS AT BISHAN,RCR,1.2668457447608032,103.9281793663608,11920.639607591902,20,99 yrs lease commencing from 1997,0,0,0,0,0,0,0,0,0,0,0,0
2073,2073,TAMPINES STREET 86,THE ALPS RESIDENCES,OCR,1.3665135072417918,103.91791252368812,11910.674888215362,18,99 yrs lease commencing from 2015,0,0,0,0,0,0,0,0,0,0,1,0
2074,2074,SAMPAN PLACE,RIVEREDGE,RCR,1.3184231747684652,103.86452541091408,14893.253345292487,15,99 yrs lease commencing from 2004,1,4,2,3,3,3,10,22,4,3,7,2
2075,2075,ANG MO KIO AVENUE 9,FAR HORIZON GARDENS,OCR,1.2754178448540034,103.94630702581368,8269.233086593043,20,99 yrs lease commencing from 1982,0,0,0,0,0,0,0,0,0,0,0,0
2076,2076,EAST COAST ROAD,POSHGROVE EAST,OCR,1.3464262244516096,103.87277986521354,14623.60131364516,15,Freehold,1,6,2,3,1,1,0,12,0,2,5,2
2077,2077,ANG MO KIO AVENUE 1,KINGSGROVE,OCR,1.295157877477059,103.91890058368548,10248.87022682824,20,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
2078,2078,GAMBIR WALK,GAMBIR RIDGE,OCR,1.3123113670516728,103.90789607268243,14640.771356011544,19,Freehold,2,0,3,2,2,2,0,8,1,2,10,0
2079,2079,AMBER ROAD,11 AMBER ROAD,RCR,1.336022225565909,103.86268671014308,14859.022960808108,15,Freehold,1,3,3,2,1,0,0,14,0,3,9,1
2080,2080,UPPER EAST COAST ROAD,GOODWILL COURT,OCR,1.3643559344683174,103.87690438481704,9706.18332919871,15,Freehold,0,1,2,0,0,0,0,14,1,1,3,2
2081,2081,HAIG ROAD,HAIG APARTMENTS,RCR,1.3361881949303362,103.86976476341916,9792.305515794787,15,Freehold,1,3,2,2,1,0,0,8,0,2,4,2
2082,2082,LORONG ONG LYE,ROSALIA PARK,OCR,1.3151265222902433,103.91248978687958,9984.626679729694,19,Freehold,0,1,2,2,0,0,0,4,2,1,5,1
2083,2083,AH SOO GARDEN,AFFLUENCE COURT,OCR,1.3195595363940684,103.91345370936575,9638.043205722057,19,Freehold,0,1,1,1,0,0,0,2,2,1,4,0
2084,2084,MEYER PLACE,MEYER MELODIA,RCR,1.3231301237629798,103.8617887445035,21285.469031812776,15,Freehold,0,3,3,1,3,7,2,27,1,3,9,3
2085,2085,BARTLEY ROAD,THE QUINN,OCR,1.3096576566534794,103.90734353939024,14860.313626764162,19,Freehold,6,2,4,2,2,0,0,14,5,2,14,0
2086,2086,ROBEY CRESCENT,ONEROBEY,OCR,1.3183834733725928,103.93011165876652,15743.589743589742,19,999 yrs lease commencing from 1875,3,4,1,2,2,13,0,17,2,3,12,0
2087,2087,MARSHALL ROAD,MARSHALL LODGE,RCR,1.3377595785841896,103.86993099301456,11367.272727272728,15,Freehold,1,3,3,2,1,0,0,8,0,2,4,2
2088,2088,JALAN BINGKA,MAYFAIR PARK,RCR,1.215485694569849,103.90403895579016,4500.178314188754,21,99 yrs lease commencing from 1952,0,0,0,0,0,0,0,0,0,0,0,0
2089,2089,MARINE PARADE ROAD,MARINE BLUE,RCR,1.3415175663145813,103.86765647640227,18007.699636773566,15,Freehold,0,1,1,1,1,0,0,3,0,2,3,1
2090,2090,LORONG K TELOK KURAU,SILAHIS APARTMENTS,OCR,1.3509615764606588,103.87743070705622,10605.131016676232,15,Freehold,2,4,1,2,0,1,0,14,1,1,7,3
2091,2091,LORONG J TELOK KURAU,SERENITY BREEZE,OCR,1.348891140243293,103.87714183596256,12532.818100358423,15,Freehold,2,5,3,2,0,1,0,13,1,1,7,3
2092,2092,MARINE PARADE,MARINE VIEW MANSIONS,RCR,1.342110251558709,103.86738363890208,16597.9381443299,15,Freehold,0,1,2,1,1,0,0,3,0,1,1,1
2093,2093,JALAN JURONG KECHIL,CHARISMA VIEW,RCR,1.2041519431560836,103.90774098883476,11491.719235451546,21,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
2094,2094,TANJONG RHU ROAD,SANCTUARY GREEN,RCR,1.307828931693331,103.86039641916187,13008.612771057704,15,99 yrs lease commencing from 1997,7,8,1,7,3,7,48,25,11,2,16,0
2095,2095,JALAN PELIKAT,PRIMO RESIDENCES,OCR,1.3251563708353389,103.91911803303478,12821.40589775917,19,Freehold,0,3,2,1,1,17,0,21,2,2,6,1
2096,2096,LORONG N TELOK KURAU,THE AMBROSIA,OCR,1.3536322066248871,103.87387965915526,12990.455648222,15,Freehold,2,4,2,1,0,1,0,15,1,1,6,3
2097,2097,UPPER EAST COAST ROAD,BAGNALL COURT,OCR,1.3916925669018718,103.883970406409,8191.9969218930355,16,Freehold,2,0,5,6,2,0,0,17,2,2,7,2
2098,2098,RIVERVALE CRESCENT,RIVERVALE CREST,OCR,1.3408859469540462,103.9547897565456,7808.314853778452,19,99 yrs lease commencing from 1997,1,5,2,2,0,1,0,10,0,2,2,1
2099,2099,PULASAN ROAD,ONE @ PULASAN,RCR,1.3427366340247584,103.8759767904968,11917.395255258823,15,Freehold,1,5,2,3,1,1,0,4,0,1,4,3
2100,2100,AMBER GARDENS,AMBER PARK (DEMOLISHED),RCR,1.335813272368875,103.86400214234784,26730.54245283019,15,Freehold,1,3,2,2,1,0,0,13,0,3,8,1
2101,2101,LORONG H TELOK KURAU,FIRST POINT SUITES,OCR,1.3468638429666753,103.8799889919843,12152.779757043296,15,Freehold,2,5,2,2,0,1,0,10,0,0,5,3
2102,2102,IPOH LANE,BELLA CASITA,RCR,1.331359549926085,103.87539267602202,15145.397034562857,15,Freehold,1,4,2,1,0,0,0,11,1,2,5,1
2103,2103,EAST COAST ROAD,EAST GROVE,OCR,1.3498715799006653,103.87245602868175,11277.990318754417,15,Freehold,2,6,1,2,0,1,0,15,1,1,6,2
2104,2104,BEDOK RESERVOIR ROAD,WATERFRONT ISLE,OCR,1.3646079608952626,103.90090788760727,12863.691330749962,16,99 yrs lease commencing from 2009,1,0,1,0,0,2,0,5,0,1,2,1
2105,2105,FIRST STREET,SIGLAP V,OCR,1.360551031895477,103.8763924646754,14198.091692021902,15,Freehold,2,3,1,1,0,1,0,9,2,0,6,1
2106,2106,MARGATE ROAD,MARGATE POINT,RCR,1.3252773027537352,103.86346455137912,13949.579831932771,15,Freehold,1,5,3,2,2,5,0,29,1,4,10,2
2107,2107,JOO CHIAT PLACE,JC COURT,RCR,1.3409959791337671,103.87728137436378,10593.22033898305,15,Freehold,0,3,2,2,1,1,0,4,0,1,3,3
2108,2108,KOON SENG ROAD,OVADA 8,RCR,1.3426820168810234,103.87676608491704,10656.97145822522,15,Freehold,0,5,2,3,1,1,0,3,0,1,2,2
2109,2109,PARI DEDAP WALK,TANAMERA CREST,OCR,1.3793059038484234,103.89631408602176,8979.380098506876,16,99 yrs lease commencing from 2000,4,3,5,4,1,0,0,25,0,4,9,4
2110,2110,LORONG G TELOK KURAU,THE SUNNIFLORA,OCR,1.3464379903937502,103.88028238225208,11531.291778435763,15,Freehold,1,5,2,2,0,1,0,7,0,0,3,3
2111,2111,LORONG K TELOK KURAU,THE CRISTALLO,OCR,1.3481919888472298,103.87620885792848,13252.818741945017,15,Freehold,2,5,3,2,0,1,0,13,1,1,7,2
2112,2112,TEMBELING ROAD,TEMBELING CENTRE,RCR,1.3420045218584369,103.87009765764556,11032.380540807506,15,Freehold,1,3,3,2,1,0,0,4,0,1,3,2
2113,2113,LORONG PUNTONG,COUNTRY GRANDEUR,RCR,1.2674854870132228,103.92379579550573,13074.00497512438,20,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
2114,2114,UPPER SERANGOON ROAD,GRAND REGALIA,OCR,1.3175744389974609,103.9203319797466,8969.669241864418,19,Freehold,0,1,2,1,0,4,0,8,2,0,10,0
2115,2115,JOO CHIAT TERRACE,THE MINT RESIDENCES,RCR,1.3415929753803637,103.87820708182576,11271.444201338832,15,Freehold,0,3,2,2,1,1,0,4,0,1,3,3
2116,2116,JANSEN ROAD,RESIDENTIAL APARTMENTS,OCR,1.3124274734051338,103.92464387137464,8894.478844169247,19,999 yrs lease commencing from 1876,0,1,1,1,0,0,0,8,1,1,8,2
2117,2117,JOO CHIAT PLACE,RESIDENTIAL APARTMENTS,RCR,1.3419576441410213,103.87787834739902,11256.902665985355,15,Freehold,0,3,2,3,1,1,0,6,0,1,3,2
2118,2118,ROSYTH ROAD,ONE ROSYTH,OCR,1.3103830420440907,103.9262895305751,10532.886859246575,19,999 yrs lease commencing from 1886,0,1,0,1,0,0,0,8,1,1,8,1
2119,2119,TELOK KURAU ROAD,MERLOT VILLE,OCR,1.3486513021361737,103.87406827942038,10895.308924485123,15,Freehold,2,4,2,2,0,1,0,15,1,1,6,2
2120,2120,KING ALBERT PARK,1 KING ALBERT PARK,RCR,1.216131069579404,103.899961986199,14961.861781297896,21,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
2121,2121,MARINE PARADE ROAD,SILVERSEA,RCR,1.3397297219161828,103.86362278102708,17764.12103061627,15,99 yrs lease commencing from 2007,0,2,3,1,2,0,0,8,0,3,4,0
2122,2122,TAY LIAN TECK ROAD,DONG XING COURT,OCR,1.3660476876001055,103.87609992995093,11428.57142857143,15,Freehold,0,0,3,0,0,0,0,14,0,2,4,3
2123,2123,UPPER THOMSON ROAD,THREE 11,RCR,1.264882993327919,103.91991408263983,18022.054465245157,20,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
2124,2124,JANSEN ROAD,MINT RESIDENCES @ JANSEN,OCR,1.3138833818100757,103.92310836250228,11717.18618450007,19,999 yrs lease commencing from 1878,0,1,2,1,0,0,0,8,0,1,8,2
2125,2125,IPOH LANE,EMERY POINT,RCR,1.3324053040309674,103.87513844129558,13021.130372460748,15,Freehold,1,3,2,2,1,0,0,11,1,2,5,1
2126,2126,JOO CHIAT TERRACE,PALM LOFT,RCR,1.3400462880874664,103.87814837191164,11588.723776223776,15,Freehold,0,2,2,2,1,0,0,4,1,1,3,3
2127,2127,ST. PATRICK'S ROAD,ST PATRICK'S RESIDENCES,OCR,1.3514929888256837,103.8714270292728,14393.06115967498,15,Freehold,2,6,2,2,0,1,0,15,1,1,6,3
2128,2128,TEMBELING ROAD,TEMBELING COURT,RCR,1.3381186884804734,103.87540554463553,11855.579155846208,15,Freehold,0,2,2,2,1,0,0,5,1,1,3,3
2129,2129,EVERITT ROAD,TORIE MANSIONS,RCR,1.3401949342499644,103.8755133020098,10448.511411197978,15,Freehold,0,2,2,2,1,0,0,5,0,1,4,3
2130,2130,JALAN LOYANG BESAR,OCEAN FRONT SUITES,OCR,1.3977484888235328,103.94245137464416,13271.186223165672,17,946 yrs lease commencing from 1937,0,0,0,0,0,0,0,0,0,0,0,0
2131,2131,LORONG L TELOK KURAU,THE GRANDIFLORA,OCR,1.3504825525793334,103.87626103328466,11341.32882882883,15,Freehold,2,4,2,2,0,1,0,14,1,1,7,3
2132,2132,TANAH MERAH KECHIL ROAD,EAST MEADOWS,OCR,1.3815776835067552,103.89208051449204,9992.157066802036,16,99 yrs lease commencing from 1998,1,2,5,3,1,0,0,16,0,3,5,4
2133,2133,ONAN ROAD,RESIDENTIAL APARTMENTS,RCR,1.339233958263847,103.87133530437738,12943.564321646823,15,Freehold,1,3,2,2,1,0,0,7,0,2,5,2
2134,2134,JALAN BUNGA RAMPAI,OASIS GARDEN,RCR,1.3195239450938634,103.90215940610317,12661.01882505614,19,Freehold,3,2,3,1,3,11,0,10,0,2,7,1
2135,2135,TOH TUCK ROAD,NOTTINGHILL SUITES,RCR,1.2049449842344893,103.90222761371774,16291.28685040467,21,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
2136,2136,LORONG M TELOK KURAU,LE M RESIDENCE,OCR,1.3455612271047144,103.87351116636005,12473.118279569891,15,Freehold,1,5,2,3,1,1,0,11,0,2,5,2
2137,2137,LORONG KISMIS,KISMIS VIEW,RCR,1.2057403410351333,103.90177979273652,10160.141283207648,21,99 yrs lease commencing from 1983,0,0,0,0,0,0,0,0,0,0,0,0
2138,2138,JOO CHIAT LANE,GIDEON'S LODGE,RCR,1.3401805798051416,103.87644829429102,10803.27868852459,15,Freehold,0,2,2,2,1,0,0,6,0,1,4,3
2139,2139,MARTIA ROAD,VILLA MARTIA,OCR,1.348081018404044,103.87025106673548,13840.714898313425,15,Freehold,1,5,2,3,1,1,0,11,0,1,4,2
2140,2140,LIM TUA TOW ROAD,CASA RIVIERA,OCR,1.311839861249957,103.91796535571484,10610.771405294816,19,Freehold,0,2,3,1,1,0,0,11,1,0,11,2
2141,2141,JANSEN ROAD,JANSEN MANSIONS,OCR,1.3129481229571078,103.92307422840408,8205.128205128205,19,999 yrs lease commencing from 1876,0,1,2,1,0,0,0,8,0,1,8,3
2142,2142,ELIAS ROAD,OASIS @ ELIAS,OCR,1.3784751224566507,103.94058066359504,8746.170084116859,18,99 yrs lease commencing from 2008,1,0,3,0,0,0,0,7,0,1,4,0
2143,2143,DUKU ROAD,DUKU COURT,RCR,1.3426813481968085,103.8741959547339,11849.732620320856,15,Freehold,1,5,3,3,1,1,0,5,0,1,3,3
2144,2144,UPPER EAST COAST ROAD,77 @ EAST COAST,OCR,1.3641800811201776,103.8769058530586,19000.101255581827,15,Freehold,0,1,2,0,0,0,0,14,1,1,3,2
2145,2145,HINDHEDE WALK,SOUTHAVEN II,OCR,1.209451080301326,103.90984220114242,12022.390688492676,21,999 yrs lease commencing from 1877,0,0,0,0,0,0,0,0,0,0,0,0
2146,2146,DUNMAN ROAD,DUNMAN REGENCY,RCR,1.3299138496375265,103.87317248160936,14657.476268214525,15,Freehold,1,2,3,2,1,1,0,12,2,3,5,2
2147,2147,MARINE PARADE,MARINE VILLE,RCR,1.3434220358614262,103.86787989137932,15669.642857142857,15,Freehold,1,5,2,3,1,0,0,2,0,2,2,2
2148,2148,DUKU ROAD,AURA 83,RCR,1.3429158687224123,103.87452422576352,14972.775531588128,15,Freehold,1,5,3,3,1,1,0,4,0,1,3,3
2149,2149,RIFLE RANGE ROAD,MAYFAIR GARDENS (DEMOLISHED),RCR,1.2176141608780306,103.9019042246212,10071.68158128626,21,99 yrs lease commencing from 1983,0,0,0,0,0,0,0,0,0,0,0,0
2150,2150,LORONG L TELOK KURAU,THE CHERRYWOOD,OCR,1.3509129037918706,103.87567063491048,13334.517826825127,15,Freehold,2,4,1,1,0,1,0,15,1,1,7,2
2151,2151,HILLSIDE DRIVE,D'HIRO@HILLSIDE,OCR,1.3112144554442229,103.92325593899916,11211.49236956268,19,999 yrs lease commencing from 1876,0,1,2,1,0,0,0,8,1,1,8,3
2152,2152,EAST COAST ROAD,COASTARINA,OCR,1.355076031646428,103.87312525615772,13143.629552498924,15,Freehold,2,4,2,1,0,1,0,15,1,1,6,2
2153,2153,JALAN LOYANG BESAR,CASA PASIR RIS,OCR,1.4007027353608723,103.9425144605693,8044.164987603486,17,946 yrs lease commencing from 1938,0,0,0,0,0,0,0,0,0,0,0,0
2154,2154,TANJONG RHU ROAD,WATER PLACE,RCR,1.3092167892564428,103.86041655208024,13731.653272525364,15,99 yrs lease commencing from 1998,5,7,1,4,3,7,40,23,9,3,16,0
2155,2155,TOH TUCK ROAD,GOODLUCK GARDEN,RCR,1.2048510635697536,103.9037228358619,11771.248422076009,21,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
2156,2156,LORONG K TELOK KURAU,RESIDENTIAL APARTMENTS,OCR,1.3455792156755937,103.87650723448851,10852.79454211493,15,Freehold,2,5,2,3,1,1,0,6,0,2,5,3
2157,2157,ROSYTH ROAD,KJ MANSION,OCR,1.3111026753355364,103.92636853101236,10139.86013986014,19,999 yrs lease commencing from 1886,0,1,0,1,0,0,0,8,1,1,8,1
2158,2158,TEMBELING ROAD,PENG'S COURT,RCR,1.3408742062412196,103.87179083453104,11630.434782608696,15,Freehold,0,3,3,3,1,0,0,2,0,1,1,3
2159,2159,EAST COAST ROAD,THE DOMAIN,OCR,1.3612038403718625,103.87561339016848,11230.026866515836,15,Freehold,1,2,1,0,0,0,0,10,1,1,5,1
2160,2160,SHUNFU ROAD,JADESCAPE,RCR,1.2745063735380588,103.91510598163252,18463.0170379714,20,99 yrs lease commencing from 2018,0,0,0,0,0,0,0,0,0,0,0,0
2161,2161,LORONG K TELOK KURAU,ESPIRA RESIDENCE,OCR,1.3490239485294924,103.87643930010265,10175.190037476312,15,Freehold,2,5,3,2,0,1,0,14,1,1,7,3
2162,2162,HOW SUN ROAD,THE LILIUM,OCR,1.3174903267349298,103.90887100947074,21934.93136221108,19,Freehold,0,1,3,2,1,6,0,8,2,2,5,0
2163,2163,MEYER ROAD,MEYER PARK,RCR,1.3282011982371775,103.85990718449408,15937.409629843842,15,Freehold,0,2,3,1,2,4,0,27,2,3,10,2
2164,2164,AMBER ROAD,AMBER RESIDENCES,RCR,1.337440411582752,103.86487491586324,17343.639044024898,15,Freehold,1,3,1,2,2,0,0,10,0,3,5,1
2165,2165,LEITH PARK,LEITH GROVE,OCR,1.310290556983344,103.9255346370274,10831.222888184911,19,Freehold,0,1,0,1,0,0,0,8,1,1,8,2
2166,2166,UPPER EAST COAST ROAD,CRESCENDO BUILDING,OCR,1.3631084858661575,103.87667052580072,10030.99173553719,15,Freehold,0,3,1,1,0,1,0,15,1,1,2,2
2167,2167,JALAN WAKAFF,RADIX,OCR,1.3480870657736868,103.8814473195911,11693.347884298608,15,Freehold,1,5,2,2,0,2,0,8,0,0,3,3
2168,2168,KOVAN ROAD,KOVAN RESIDENCES,OCR,1.3217621208569863,103.92431174477176,12824.275224315124,19,99 yrs lease commencing from 2007,3,3,2,1,1,16,0,13,0,1,10,1
2169,2169,FLORENCE ROAD,THE FLORENTINE,OCR,1.3225195384339754,103.92942147569288,10698.195907288868,19,947 yrs lease commencing from 1934,3,4,3,1,3,30,0,21,1,2,10,0
2170,2170,TANJONG RHU ROAD,EMERALD EAST,RCR,1.320280564171265,103.8632514870826,14723.939267229614,15,Freehold,0,5,2,3,2,5,8,24,1,3,9,2
2171,2171,MARGATE ROAD,8M RESIDENCES,RCR,1.3252292982721416,103.86292035502036,21050.344169303946,15,Freehold,1,5,3,2,2,5,0,29,1,4,11,2
2172,2172,KOVAN ROAD,KOVAN ESQUIRE,OCR,1.317667086998843,103.92141839067934,11697.22360019118,19,Freehold,0,0,2,0,0,6,0,9,2,0,10,0
2173,2173,ANG MO KIO CENTRAL 3,GRANDEUR 8,OCR,1.282984900435833,103.93957009301133,10883.942686464892,20,99 yrs lease commencing from 2002,0,0,0,0,0,0,0,0,0,0,0,0
2174,2174,JALAN LOYANG BESAR,BLUWATERS 2,OCR,1.400916436609008,103.94316911415328,8926.842726459467,17,946 yrs lease commencing from 1938,0,0,0,0,0,0,0,0,0,0,0,0
2175,2175,LORONG M TELOK KURAU,IDYLLIC RESIDENCES,OCR,1.3494512470953204,103.87423465134567,11963.61111041615,15,Freehold,2,4,2,2,0,1,0,15,1,1,6,2
2176,2176,LORONG K TELOK KURAU,SUNNYVALE RESIDENCES,OCR,1.352018724640757,103.876901934709,16262.893552777476,15,Freehold,2,4,2,1,0,1,0,14,1,1,7,3
2177,2177,LORONG 102 CHANGI,JUPITER 18,RCR,1.3370673114328753,103.8791525823964,14033.079693075657,15,Freehold,0,1,2,2,1,0,0,6,1,1,4,2
2178,2178,KOVAN ROAD,KOVAN MELODY,OCR,1.3201373618879886,103.92359487016932,12042.802820791818,19,99 yrs lease commencing from 2004,2,3,2,1,1,12,0,17,0,0,11,1
2179,2179,ELIAS GREEN,ELIAS GREEN,OCR,1.378698822427483,103.9351100910185,6907.469921682811,18,99 yrs lease commencing from 1991,1,0,2,0,0,0,0,7,0,1,5,0
2180,2180,LORONG LEW LIAN,CHERRYHILL,OCR,1.3144874138187332,103.91359288336248,11756.871504693803,19,Freehold,0,1,2,2,1,0,0,6,2,1,6,2
2181,2181,AMBER ROAD,AMBER SKYE,RCR,1.3347111670364469,103.86325880774784,20954.786032488417,15,Freehold,1,3,2,2,1,0,0,14,0,3,9,1
2182,2182,PUNGGOL FIELD WALK,WATERWOODS,OCR,1.3493798497830778,103.95427863358778,10474.29719591476,19,99 yrs lease commencing from 2013,1,3,4,2,0,3,0,25,0,3,7,2
