,street,project,marketSegment,SVY21_x,SVY21_y,lat,long,avg_price_per_sqm,district,commonest_tenure
1303,HOLLAND ROAD,THE SERENADE @ HOLLAND,CCR,22050.4181,33414.70227,1.3184646395000459,103.77985852432177,13339.003766942065,10,99 yrs lease commencing from 2001
1304,SHAN ROAD,THE MARQUE @ IRRAWADDY,RCR,29411.08968,34237.3126,1.325904581769559,103.84599798543296,13897.236803547192,12,Freehold
1305,JERVOIS CLOSE,JERVOIS JADE APARTMENTS,CCR,27101.69389,30538.38075,1.2924527661416665,103.8252469184337,11504.904982514438,10,99 yrs lease commencing from 1998
1306,MEYAPPA CHETTIAR ROAD,RIDGE COURT,RCR,31798.98591,34764.63122,1.3306732598122488,103.86745459227083,10567.685589519651,13,Freehold
1307,ST. THOMAS WALK,SKYPARK,CCR,28302.05862,31060.567,1.2971752464915474,103.83603270889434,16966.442460503607,09,Freehold
1308,FLANDERS SQUARE,RESIDENTIAL APARTMENTS,RCR,30653.38296,32704.17382,1.3120393347925206,103.85716053219163,9612.480351333888,08,Freehold
1309,RODYK STREET,WATERMARK ROBERTSON QUAY,CCR,28510.44291,30250.2774,1.2898472694880077,103.83790512034413,20122.668550203747,09,Freehold
1310,PECK HAY ROAD,CASA CAIRNHILL,CCR,28693.06086,32269.44772,1.3081079317102209,103.83954606288945,17972.04574619278,09,Freehold
1311,LORONG 5 TOA PAYOH,GEM RESIDENCES,RCR,29992.76342,35722.73803,1.3393382098846685,103.85122473635838,16723.495939339136,12,99 yrs lease commencing from 2015
1312,JALAN MASJID,KEMBANGAN PLAZA,OCR,36828.48214,33626.0293,1.3203751112280977,103.91264708055164,10800.30487804878,14,Freehold
1313,CAVENAGH ROAD,HIJAUAN,CCR,28867.87784,31771.06394,1.303600720065004,103.84111686329635,20627.99210440908,09,Freehold
1314,SHANGHAI ROAD,THE MERCURY,CCR,27322.59411,30946.08008,1.2961398611081862,103.82723179164168,18747.85658574584,10,Freehold
1315,MANDALAY ROAD,MONARCHY APARTMENTS,CCR,29870.59769,34114.32431,1.3247922945180866,103.85012690661222,11556.17450991546,11,Freehold
1316,PAYA LEBAR ROAD,PAYA LEBAR RESIDENCES,RCR,34472.31704,33310.4195,1.3175214381706737,103.89147565470614,13943.340740615022,14,Freehold
1317,BALMORAL ROAD,BALMORAL TOWER,CCR,28035.83015,33214.76616,1.3166570658301562,103.83364053127609,17241.379310344826,10,Freehold
1318,KILLINEY ROAD,LA CRYSTAL,CCR,28396.09377,30950.20249,1.2961771476349635,103.8368776547182,18336.569428832543,09,Freehold
1319,CAIRNHILL ROAD,URBAN RESORT CONDOMINIUM,CCR,28522.22497,31853.70725,1.3043481247798296,103.8380110136614,26292.36929055376,09,Freehold
1320,CAIRNHILL ROAD,CAIRNHILL NINE,CCR,28459.16483,31758.47228,1.3034868542559588,103.83744438755146,27386.796167052988,09,99 yrs lease commencing from 2014
1321,LORONG SARINA,CASA SARINA,OCR,36229.10662,33675.43292,1.3208220667639174,103.90726139624486,10906.149836995544,14,Freehold
1322,LORONG MARICAN,RESIDENCES 88,OCR,36290.30785,34278.91619,1.326279734852408,103.90781148373685,13429.747059332298,14,Freehold
1323,WILKIE TERRACE,HOCK MANSION,CCR,29695.59699,31643.25475,1.3024448246169895,103.84855429590161,13766.666666666668,09,Freehold
1324,SURREY ROAD,SURREY POINT,CCR,28920.38876,33141.99718,1.3159989551453273,103.84158873878539,21856.42432556013,11,Freehold
1325,PERUMAL ROAD,UPTOWN @ FARRER,RCR,30483.57536,32804.24129,1.3129443237657352,103.85563473534961,20304.009799192645,08,99 yrs lease commencing from 2017
1326,CAIRNHILL ROAD,CAIRNHILL MANSIONS,CCR,28303.88463,32348.33898,1.3088214027095249,103.83604912886992,29986.74618952949,09,Freehold
1327,JURONG EAST STREET 13,WESTMERE,OCR,17172.45151,35519.53147,1.3374986064065353,103.73602677297832,9094.133877851064,22,99 yrs lease commencing from 1996
1328,HILLVIEW AVENUE,MERAWOODS,OCR,19816.41719,37596.98152,1.3562871428985748,103.7597837602923,10992.963526250654,23,999 yrs lease commencing from 1885
1329,BOON LAY DRIVE,SUMMERDALE,OCR,14524.30762,36092.13074,1.3426759138967552,103.71223144135749,7403.709476104469,22,99 yrs lease commencing from 1997
1330,DAIRY FARM ROAD,THE DAIRY FARM,OCR,20952.71764,38524.4025,1.3646746930918596,103.7699939362469,11858.570254763408,23,Freehold
1331,WESTWOOD AVENUE,WESTWOOD RESIDENCES,OCR,12779.29591,37087.8283,1.3516797907120017,103.69655099593376,8624.633870285807,22,99 yrs lease commencing from 2014
1332,DAIRY FARM ROAD,DAIRY FARM ESTATE,OCR,21011.34976,38546.60761,1.36487552196591,103.77052078044503,14640.883977900552,23,Freehold
1333,CHOA CHU KANG STREET 64,THE QUINTET,OCR,18788.66456,42351.70469,1.399286812984486,103.75054725569657,7939.463870577149,23,99 yrs lease commencing from 2003
1334,HILLVIEW TERRACE,HILLS TWOONE,OCR,19664.75062,37172.61074,1.3524492458655286,103.75842105605122,14108.868322329003,23,Freehold
1335,TRANSIT ROAD,ROOTS @ TRANSIT,OCR,26305.06586,42969.79895,1.4048780550639552,103.81808817880417,13824.338098009863,26,99 yrs lease commencing from 2014
1336,BUKIT BATOK CENTRAL LINK,THE JADE,OCR,18606.028,36791.32616,1.3490007332803222,103.74890788475103,10905.901044781447,23,99 yrs lease commencing from 2001
1337,ROSEWOOD DRIVE,PARC ROSEWOOD,OCR,22739.74394,45447.74591,1.4272872745580247,103.78605033238148,11645.223881423886,25,99 yrs lease commencing from 2011
1338,YISHUN RING ROAD,THE WISTERIA,OCR,28911.73969,44415.19288,1.4179497124641955,103.84151136742206,11806.077494545349,27,99 yrs lease commencing from 2015
1339,WOODLANDS DRIVE 72,WOODSVALE,OCR,24816.90052,47274.22471,1.4438055950727642,103.80471529013347,6716.344501113316,25,99 yrs lease commencing from 1997
1340,JURONG EAST AVENUE 1,PARC OASIS,OCR,16875.89713,36259.52241,1.3441907037770795,103.73336179099852,9588.190501689456,22,99 yrs lease commencing from 1991
1341,YIO CHU KANG ROAD,THOMSON GROVE,OCR,28273.35119,40650.86565,1.3839065035916416,103.83577484590657,10084.226783758058,26,Freehold
1342,SELETAR ROAD,THE GREENWICH,OCR,31983.37033,40973.58117,1.3868247562755682,103.86911221532166,11522.810925337426,28,99 yrs lease commencing from 2009
1343,LENTOR LOOP,BULLION PARK,OCR,28247.79715,41588.64618,1.392387454707658,103.8355452314108,11541.856464419865,26,Freehold
1344,SUNRISE AVENUE,SUNRISE GARDENS,OCR,30667.53887,41324.5412,1.3899988628032343,103.85728849356833,8133.083451716314,28,99 yrs lease commencing from 1995
1345,JALAN REMAJA,MONT BOTANIK RESIDENCE,OCR,20032.10575,37756.63787,1.3577310754158536,103.76172181891127,18244.71572157216,23,Freehold
1346,SPRINGSIDE GREEN,THE BROOKS II,OCR,26389.84076,42865.91723,1.403938591069547,103.81884995789764,13672.7981978168,26,Freehold
1347,CACTUS DRIVE,GRANDE VISTA,OCR,30002.02778,41133.52788,1.388271460342446,103.85130834513687,10430.265690837121,28,999 yrs lease commencing from 1886
1348,MIMOSA CRESCENT,MIMOSA PARK,OCR,31344.88002,40534.21962,1.3828514086493884,103.86337484088382,9361.518712633611,28,Freehold
1349,CASHEW ROAD,CASHEW PARK CONDOMINIUM,OCR,20735.9411,39228.06523,1.371038311062203,103.76804587990785,10646.916325238948,23,999 yrs lease commencing from 1882
1350,WOODGROVE DRIVE,WOODGROVE CONDOMINIUM,OCR,22396.89946,45669.09698,1.4292890269951026,103.7829695161197,7217.071796681891,25,99 yrs lease commencing from 1997
1351,HILLVIEW AVENUE,HILLINGTON GREEN,OCR,20342.96457,38045.59787,1.3603444064304366,103.76451501410982,11885.958947281986,23,999 yrs lease commencing from 1883
1352,HILLVIEW AVENUE,HILLVIEW HEIGHTS,OCR,20460.85474,38120.04539,1.3610177129584995,103.76557431654287,12516.181693389677,23,Freehold
1353,HILLVIEW TERRACE,NATURA@HILLVIEW,OCR,19706.56375,37263.39611,1.3532702873864406,103.75879674837793,14024.426242659196,23,Freehold
1354,YISHUN AVENUE 11,THE CANOPY,OCR,29680.62096,45068.18646,1.4238551154857368,103.84842048504945,8855.75044982615,27,99 yrs lease commencing from 2010
1355,CANBERRA DRIVE,EIGHT COURTYARDS,OCR,27746.73622,46719.49233,1.438788976699242,103.83104275841204,10415.889418193183,27,99 yrs lease commencing from 2010
1356,YISHUN AVENUE 9,NINE RESIDENCES,OCR,28939.21993,46122.91106,1.4333936973789418,103.8417583578648,12176.019295567512,27,99 yrs lease commencing from 2013
1357,CHONG KUO ROAD,THE ESSENCE,OCR,26202.44605,42812.47529,1.4034552703016592,103.81716606384597,14440.856427376493,26,99 yrs lease commencing from 2018
1358,JURONG LAKE LINK,LAKE GRANDE,OCR,15836.60154,36415.23868,1.3455985411442866,103.72402304021799,14458.606214364989,22,99 yrs lease commencing from 2015
1359,HILLVIEW AVENUE,HILLVIEW 128,OCR,19947.67781,37665.74608,1.3569090603696068,103.76096320329201,10491.406535851673,23,999 yrs lease commencing from 1885
1360,NIM ROAD,NIM GARDENS,OCR,31392.80065,40335.40413,1.3810533872767183,103.86380542082298,9123.212709620477,28,Freehold
1361,HONG SAN WALK,PALM GARDENS,OCR,18491.94059,40006.1704,1.378074569438784,103.74788171381469,7850.644962175795,23,99 yrs lease commencing from 1996
1362,DAIRY FARM CRESCENT,CHESTNUT VILLE,OCR,20988.73294,38814.26034,1.3672960709220818,103.77031748988209,10532.76746369447,23,999 yrs lease commencing from 1882
1363,HILLVIEW RISE,KINGSFORD . HILLVIEW PEAK,OCR,20304.46394,38537.21461,1.364790399712292,103.76416893366392,12960.277331632478,23,99 yrs lease commencing from 2012
1364,JURONG EAST STREET 32,THE MAYFAIR,OCR,16900.97331,36472.35379,1.3461154814996137,103.73358703724621,9701.758305690737,22,99 yrs lease commencing from 1996
1365,BUKIT BATOK STREET 31,THE MADEIRA,OCR,18676.43633,37672.98718,1.3569741752191848,103.74954027346087,9130.082700182067,23,99 yrs lease commencing from 2000
1366,FERNVALE LANE,THE TOPIARY,OCR,32278.99046,41156.03322,1.3884747449302195,103.87176861509884,10981.689990340778,28,99 yrs lease commencing from 2012
1367,WOODLANDS AVENUE 6,TWIN FOUNTAINS,OCR,24198.79364,45890.3817,1.4312905454382514,103.79916117686999,9977.613705968364,25,99 yrs lease commencing from 2012
1368,HILLVIEW AVENUE,THE LANAI,OCR,20026.23985,37560.34198,1.3559558451235334,103.76166916221753,14537.458001786994,23,999 yrs lease commencing from 1885
1369,WOODGROVE DRIVE,THE WOODGROVE,OCR,22232.81678,45614.91432,1.4287989858069026,103.78149509223081,7748.002388573411,25,99 yrs lease commencing from 1996
1370,KANDIS LINK,KANDIS RESIDENCE,OCR,28382.98253,48642.82762,1.4561829210849004,103.83676007285192,13633.547232839432,27,99 yrs lease commencing from 2016
1371,UPPER BUKIT TIMAH ROAD,BUKIT 828,OCR,20188.28955,39537.42603,1.3738359173581896,103.76312476480312,17379.536638562426,23,Freehold
1372,UPPER BUKIT TIMAH ROAD,THE LINEAR,OCR,20157.31859,39709.7801,1.3753946165196986,103.76284642297752,10262.551291926467,23,999 yrs lease commencing from 1876
1373,UPPER THOMSON ROAD,MEADOWS @ PEIRCE,OCR,27344.08127,40368.85116,1.3813560594065604,103.82742465915646,12432.980372863027,26,Freehold
1374,YUAN CHING ROAD,LAKESIDE APARTMENTS,OCR,16011.09023,35392.07998,1.3363455437069398,103.72559133001539,7762.765957446808,22,99 yrs lease commencing from 1977
1375,WESTWOOD AVENUE,THE FLORAVALE,OCR,12906.58934,37008.38943,1.3509614404152128,103.69769484501653,7070.621929952064,22,99 yrs lease commencing from 1997
1376,CORPORATION ROAD,PARC VISTA,OCR,15055.62454,36324.44393,1.3447771008029061,103.71700553481551,8947.671301742726,22,99 yrs lease commencing from 1995
1377,CHOA CHU KANG AVENUE 3,MI CASA,OCR,18551.41375,40680.39186,1.3841719994501247,103.74841590682124,9636.660339132537,23,99 yrs lease commencing from 2008
1378,LAKEPOINT DRIVE,LAKEPOINT CONDOMINIUM,OCR,15205.51211,35999.39106,1.3418375082593381,103.7183525008836,6925.762016191772,22,99 yrs lease commencing from 1983
1379,SEMBAWANG ROAD,SEMBAWANG COTTAGE,OCR,27191.32577,45405.73416,1.4269078129674284,103.8260518959834,6600.886265088479,27,Freehold
1380,HILLVIEW AVENUE,THE PETALS,OCR,19916.13203,37250.65259,1.3531550971131354,103.76067985584686,10319.210392256853,23,Freehold
1381,WOODLANDS DRIVE 16,FORESTVILLE,OCR,24252.66381,45960.38743,1.431923659020526,103.79964524153607,9402.955854342985,25,99 yrs lease commencing from 2012
1382,CANBERRA DRIVE,THE BROWNSTONE,OCR,27325.69089,47435.81879,1.4452671663464791,103.82725924181851,8973.406880381386,27,99 yrs lease commencing from 2014
1383,YUAN CHING ROAD,PARK VIEW MANSION,OCR,16002.78457,35248.63813,1.3350483054932758,103.72551675550919,7627.733352316642,22,99 yrs lease commencing from 1976
1384,CHOA CHU KANG STREET 64,WINDERMERE,OCR,18873.81663,42218.57904,1.3980829007306925,103.75131245740816,7107.784796270872,23,99 yrs lease commencing from 1997
1385,YISHUN CLOSE,SYMPHONY SUITES,OCR,29227.73943,46384.49485,1.4357593553250754,103.84435098976314,11459.745893976356,27,99 yrs lease commencing from 2014
1386,CHOA CHU KANG AVENUE 3,THE RAINFOREST,OCR,18592.81824,40570.75381,1.3831804866593802,103.74878799221489,10616.966679330693,23,99 yrs lease commencing from 2011
1387,JALAN MATA AYER,EUPHONY GARDENS,OCR,27017.88078,45271.49965,1.4256938391032905,103.82449333770866,7198.679744725883,27,99 yrs lease commencing from 1998
1388,MILTONIA CLOSE,THE MILTONIA RESIDENCES,OCR,29740.57648,44290.32394,1.4168204043347123,103.84895919261663,9998.902259279757,27,99 yrs lease commencing from 2010
1389,YISHUN AVENUE 6,LILYDALE,OCR,29780.36547,45181.03282,1.4248756510719982,103.84931678712273,7063.362428616801,27,99 yrs lease commencing from 2000
1390,FERNVALE CLOSE,RIVERBANK @ FERNVALE,OCR,33370.91969,41829.04532,1.394561041720033,103.88158056472221,11570.809790970186,28,99 yrs lease commencing from 2013
1391,SPRINGSIDE WALK,THE BROOKS I,OCR,26458.34275,42962.17496,1.4048091150779372,103.81946550013983,14654.688794948632,26,Freehold
1392,ROSEWOOD DRIVE,ROSEWOOD,OCR,22845.26261,45907.53508,1.4314454595391095,103.78699843127166,7710.044091900204,25,99 yrs lease commencing from 2000
1393,CHOA CHU KANG NORTH 7,REGENT GROVE,OCR,18594.9603,42354.44351,1.3993115194014791,103.74880666612265,7426.745608878653,23,99 yrs lease commencing from 1997
1394,PHOENIX AVENUE,PHOENIX RESIDENCES,OCR,19555.50175,39719.38438,1.3754813072372407,103.75743866441658,16249.277943405723,23,99 yrs lease commencing from 2019
1395,JURONG EAST STREET 13,IVORY HEIGHTS,OCR,17369.27289,35165.87211,1.3343003109547553,103.73779544915662,9495.128383949332,22,100 yrs lease commencing from 1986
1396,DAIRY FARM LANE,DAIRY FARM RESIDENCES,OCR,21514.01643,38761.1594,1.3668159652248653,103.77503753560684,17165.04116651899,23,99 yrs lease commencing from 2018
1397,LAKESIDE DRIVE,THE LAKEFRONT RESIDENCES,OCR,15319.37254,36085.26708,1.3426141871216266,103.71937556720479,13921.453574270012,22,99 yrs lease commencing from 2010
1398,SEMBAWANG CRESCENT,SKYPARK RESIDENCES,OCR,26542.21903,47277.79216,1.4438380009721425,103.8202189779497,10854.144370112417,27,99 yrs lease commencing from 2013
1399,YIO CHU KANG ROAD,CASTLE GREEN,OCR,28786.79439,40892.15439,1.3860886231959608,103.84038852782751,9338.037221110542,26,99 yrs lease commencing from 1993
1400,YIO CHU KANG ROAD,THE CALROSE,OCR,28344.33243,40467.55239,1.3822486833747913,103.83641266389574,13090.211149332064,26,Freehold
1401,DAIRY FARM HEIGHTS,THE SKYWOODS,OCR,21110.68277,38640.92461,1.3657285140528204,103.77141333324772,14071.29348393426,23,99 yrs lease commencing from 2012
1402,WOODLANDS ROAD,THE TENNERY,OCR,19818.50892,40272.3726,1.3804824051745417,103.7598018190674,12037.408507498129,23,99 yrs lease commencing from 2010
1403,LAKESIDE DRIVE,CASPIAN,OCR,15233.2825,36106.09242,1.3428024873151052,103.71860198903191,11950.354898392663,22,99 yrs lease commencing from 2008
1404,CANBERRA WALK,PARC CANBERRA,OCR,27451.28571,47626.57885,1.4469923338185036,103.82838783217508,11848.162541832435,27,99 yrs lease commencing from 2018
1405,JALAN REMAJA,CENTURY MANSIONS,OCR,20072.86341,37718.86854,1.3573895142027859,103.76208806304727,10280.484983221982,23,Freehold
1406,YIO CHU KANG ROAD,SEASONS PARK,OCR,28661.4474,40785.91664,1.3851278501653022,103.83926218690694,9203.676552750225,26,99 yrs lease commencing from 1995
1407,BUKIT BATOK EAST AVENUE 6,PARK NATURA,RCR,20460.71284,36483.48085,1.346217216107747,103.76557345231116,11684.736701358674,23,Freehold
1408,FERNVALE ROAD,HIGH PARK RESIDENCES,OCR,32599.66032,42087.09637,1.3968948948145306,103.8746502277743,13161.262166049813,28,99 yrs lease commencing from 2014
1409,SPRINGSIDE WALK,THE BROOKS I & II,OCR,26458.34275,42962.17496,1.4048091150779372,103.81946550013983,13694.714392392945,26,Freehold
1410,JELEBU ROAD,HILLION RESIDENCES,OCR,20281.07517,40071.49622,1.3786658781066514,103.7639583700879,15819.29537795425,23,99 yrs lease commencing from 2013
1411,SEMBAWANG ROAD,HONG HENG GARDEN,OCR,26240.71834,42873.83609,1.404010197648993,103.81750996841,6576.486062459422,26,Freehold
1412,CHOA CHU KANG AVENUE 3,WANDERVALE,OCR,18637.00284,40555.12648,1.3830391730365974,103.74918502868826,8666.91840200532,23,99 yrs lease commencing from 2014
1413,HILLVIEW AVENUE,MERALODGE,OCR,20002.3147,37362.25225,1.3541643871337772,103.76145423211695,10796.343450425156,23,Freehold
1414,JALAN SENDUDOK,D'BANYAN,OCR,27126.64267,47305.57069,1.4440892442932258,103.82547060009247,9186.95030661524,27,999 yrs lease commencing from 1885
1415,JURONG WEST STREET 41,THE LAKESHORE,OCR,15704.10937,36488.45945,1.3462606685567857,103.7228324890997,11255.421568229505,22,99 yrs lease commencing from 2002
1416,BUKIT BATOK EAST AVENUE 5,REGENT HEIGHTS,OCR,19411.54338,37242.4398,1.3530806827203885,103.75614580918894,8208.403531859138,23,99 yrs lease commencing from 1995
1417,CANBERRA DRIVE,CANBERRA RESIDENCES,OCR,27091.34064,47394.19722,1.4448907493299976,103.8251533736201,9378.809428208913,27,99 yrs lease commencing from 2010
1418,MILTONIA CLOSE,SKIES MILTONIA,OCR,29623.45742,44428.65141,1.4180713949262314,103.8479067824591,11104.063335134242,27,99 yrs lease commencing from 2012
1419,JURONG WEST CENTRAL 3,THE CENTRIS,OCR,13803.61745,35802.24557,1.3400539704422259,103.70575575638802,11658.05600877398,22,99 yrs lease commencing from 2006
1420,CHOA CHU KANG GROVE,SOL ACRES,OCR,18803.706,39913.323,1.3772349911178698,103.75068318089318,8643.62107582192,23,99 yrs lease commencing from 2014
1421,GATEWAY DRIVE,J GATEWAY,OCR,17807.30864,35386.56966,1.3362963694280345,103.74173137219344,18617.03394950781,22,99 yrs lease commencing from 2012
1422,ROSEWOOD DRIVE,CASABLANCA,OCR,22687.29183,45750.89969,1.4300288769417642,103.78557894535953,8372.204181824065,25,99 yrs lease commencing from 2001
1423,CASHEW ROAD,ESPA,OCR,20470.92617,38979.89803,1.3687939105744305,103.76566459767515,12058.484972155591,23,999 yrs lease commencing from 1882
1424,ROSEWOOD DRIVE,ROSEWOOD SUITES,OCR,22712.04623,45633.669,1.4289686900021694,103.7858014084585,8306.003855043404,25,99 yrs lease commencing from 2008
1425,CHOA CHU KANG LOOP,NORTHVALE,OCR,18206.90523,40965.14597,1.3867470969533144,103.74532014537753,8041.450885839993,23,99 yrs lease commencing from 1995
1426,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,20983.51444,41310.75604,1.3898734697943202,103.77027000403935,9542.185765663977,23,99 yrs lease commencing from 2011
1427,SEMBAWANG ROAD,HONG HENG MANSIONS,OCR,26375.09786,42783.33533,1.4031917492668105,103.81871748531213,9145.036517393812,26,Freehold
1428,BUKIT BATOK STREET 41,LE QUEST,OCR,17792.13824,37546.43235,1.3558293697774138,103.74159432755057,14611.135533698909,23,99 yrs lease commencing from 2016
1429,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,20362.09479,39377.31814,1.3723880055314546,103.76468656992647,11804.81679126672,23,999 yrs lease commencing from 1882
1430,HILLVIEW AVENUE,HILLVIEW APARTMENTS,OCR,20128.46987,37566.92181,1.3560153779062887,103.76258776318033,9890.949148254344,23,Freehold
1431,BANGKIT ROAD,CHESTERVALE,OCR,21481.20633,40104.2301,1.3789622030628055,103.77474241860973,6931.728472029317,23,99 yrs lease commencing from 1997
1432,CANBERRA DRIVE,THE VISIONAIRE,OCR,27164.7477,47484.91294,1.4457111516580319,103.82581300608862,8863.431105421041,27,99 yrs lease commencing from 2015
1433,CHOA CHU KANG LOOP,THE WARREN,OCR,17986.76022,40940.828,1.3865270993765182,103.74334198431248,8922.751504783815,23,99 yrs lease commencing from 2001
1434,GERALD DRIVE,SELETAR SPRINGS CONDOMINIUM,OCR,33026.26712,41057.24503,1.3875812207891611,103.87848345519936,7781.334874614815,28,99 yrs lease commencing from 1997
1435,HILLVIEW AVENUE,HILLTOP GROVE,OCR,19650.67501,37692.23266,1.357148513538158,103.75829443322478,8537.47805924245,23,99 yrs lease commencing from 1996
1436,BUKIT BATOK EAST AVENUE 2,HILLVIEW REGENCY,OCR,19548.01948,37125.84425,1.3520262739382234,103.75737216619596,9312.387448460016,23,99 yrs lease commencing from 2000
1437,HILLVIEW RISE,MIDWOOD,OCR,20249.04677,38461.5106,1.3641057456990862,103.76367099249913,17939.272434499642,23,99 yrs lease commencing from 2018
